,0,1,2,3,4
2019-01-09 14:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:42:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:52:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 14:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:17:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:37:00.017,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:42:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:47:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 15:57:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:12:00.015,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:27:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:52:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 16:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:22:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 17:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:17:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:22:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:42:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:47:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 18:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:22:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:37:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 19:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:07:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:17:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 20:57:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:07:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:27:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:32:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:47:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:52:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 21:57:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:07:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:12:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:22:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:27:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:32:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:37:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:47:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:52:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 22:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:02:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:27:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:47:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-09 23:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:02:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:47:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 00:57:00.017,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:02:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:12:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:37:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:42:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 01:57:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:07:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:12:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:17:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:27:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:32:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:37:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:47:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 02:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:12:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:22:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:27:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:32:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:37:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:47:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 03:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:02:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:07:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:17:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:22:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:27:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:32:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:37:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:42:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:52:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 04:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:02:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:07:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:12:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:17:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:22:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:32:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:42:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 05:57:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:02:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:07:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:12:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:17:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:22:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:27:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:32:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:37:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:42:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:47:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:52:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 06:57:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:03:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:09:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:29:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:34:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:49:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:54:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 07:59:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:04:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:09:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:24:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:29:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:34:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:44:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:49:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 08:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:04:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:09:00.041,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:14:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:19:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:29:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:34:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:41:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:47:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:52:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 09:57:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:03:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:08:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:13:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:18:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:23:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:28:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:33:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:38:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:43:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:53:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 10:58:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:03:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:08:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:13:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:18:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:23:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:28:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:33:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:38:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:43:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:48:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:53:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 11:58:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:03:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:08:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:13:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:18:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:23:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:28:00.037,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:33:00.204,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:38:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:43:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:53:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 12:58:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:03:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:08:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:13:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:18:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:23:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:28:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:33:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:38:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:43:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:48:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:53:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 13:58:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:03:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:08:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:13:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:18:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:23:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:28:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:33:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:38:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:43:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:53:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 14:58:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:03:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:08:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:13:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:18:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:23:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:28:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:33:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:38:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:43:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2019-01-10 15:48:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
